class_code,subclass_code,class_name,subclass_name,code,name
C,C26,制造业,化学原料和化学制品制造业,002591,恒大高新
C,C26,制造业,化学原料和化学制品制造业,002319,乐通股份
C,C26,制造业,化学原料和化学制品制造业,300041,回天新材
C,C26,制造业,化学原料和化学制品制造业,300037,新宙邦
C,C26,制造业,化学原料和化学制品制造业,002326,永太科技
C,C26,制造业,化学原料和化学制品制造业,300054,鼎龙股份
C,C26,制造业,化学原料和化学制品制造业,002341,新纶科技
C,C26,制造业,化学原料和化学制品制造业,601678,滨化股份
C,C26,制造业,化学原料和化学制品制造业,002360,同德化工
C,C26,制造业,化学原料和化学制品制造业,002361,神剑股份
C,C26,制造业,化学原料和化学制品制造业,300067,安诺其
C,C26,制造业,化学原料和化学制品制造业,300072,三聚环保
C,C26,制造业,化学原料和化学制品制造业,002386,天原集团
C,C26,制造业,化学原料和化学制品制造业,300082,奥克股份
C,C26,制造业,化学原料和化学制品制造业,002391,长青股份
C,C26,制造业,化学原料和化学制品制造业,002407,多氟多
C,C26,制造业,化学原料和化学制品制造业,002408,齐翔腾达
C,C26,制造业,化学原料和化学制品制造业,002409,雅克科技
C,C26,制造业,化学原料和化学制品制造业,002440,闰土股份
C,C26,制造业,化学原料和化学制品制造业,002442,龙星化工
C,C26,制造业,化学原料和化学制品制造业,300107,建新股份
C,C26,制造业,化学原料和化学制品制造业,300109,新开源
C,C26,制造业,化学原料和化学制品制造业,002455,百川股份
C,C26,制造业,化学原料和化学制品制造业,300121,阳谷华泰
C,C26,制造业,化学原料和化学制品制造业,002470,金正大
C,C26,制造业,化学原料和化学制品制造业,002476,宝莫股份
C,C26,制造业,化学原料和化学制品制造业,300135,宝利国际
C,C26,制造业,化学原料和化学制品制造业,300132,青松股份
C,C26,制造业,化学原料和化学制品制造业,002496,辉丰股份
C,C26,制造业,化学原料和化学制品制造业,002497,雅化集团
C,C26,制造业,化学原料和化学制品制造业,002513,蓝丰生化
C,C26,制造业,化学原料和化学制品制造业,300174,元力股份
C,C26,制造业,化学原料和化学制品制造业,002538,司尔特
C,C26,制造业,化学原料和化学制品制造业,002539,云图控股
C,C26,制造业,化学原料和化学制品制造业,300192,科斯伍德
C,C26,制造业,化学原料和化学制品制造业,300214,日科化学
C,C26,制造业,化学原料和化学制品制造业,300200,高盟新材
C,C26,制造业,化学原料和化学制品制造业,601216,君正集团
C,C26,制造业,化学原料和化学制品制造业,300225,金力泰
C,C26,制造业,化学原料和化学制品制造业,300236,上海新阳
C,C26,制造业,化学原料和化学制品制造业,600989,宝丰能源
C,C26,制造业,化学原料和化学制品制造业,601208,东材科技
C,C26,制造业,化学原料和化学制品制造业,002584,西陇科学
C,C26,制造业,化学原料和化学制品制造业,002588,史丹利
C,C26,制造业,化学原料和化学制品制造业,300243,瑞丰高材
C,C26,制造业,化学原料和化学制品制造业,002597,金禾实业
C,C26,制造业,化学原料和化学制品制造业,002601,龙蟒佰利
C,C26,制造业,化学原料和化学制品制造业,300261,雅本化学
C,C26,制造业,化学原料和化学制品制造业,300285,国瓷材料
C,C26,制造业,化学原料和化学制品制造业,002632,道明光学
C,C26,制造业,化学原料和化学制品制造业,002637,赞宇科技
C,C26,制造业,化学原料和化学制品制造业,002643,万润股份
C,C26,制造业,化学原料和化学制品制造业,002648,卫星石化
C,C26,制造业,化学原料和化学制品制造业,002666,德联集团
C,C26,制造业,化学原料和化学制品制造业,002669,康达新材
C,C26,制造业,化学原料和化学制品制造业,603002,宏昌电子
C,C26,制造业,化学原料和化学制品制造业,002753,永东股份
C,C26,制造业,化学原料和化学制品制造业,002783,凯龙股份
C,C26,制造业,化学原料和化学制品制造业,603010,万盛股份
C,C26,制造业,化学原料和化学制品制造业,603026,石大胜华
C,C26,制造业,化学原料和化学制品制造业,002734,利民股份
C,C26,制造业,化学原料和化学制品制造业,002709,天赐材料
C,C26,制造业,化学原料和化学制品制造业,300387,富邦股份
C,C26,制造业,化学原料和化学制品制造业,300398,飞凯材料
C,C26,制造业,化学原料和化学制品制造业,002741,光华科技
C,C26,制造业,化学原料和化学制品制造业,300405,科隆股份
C,C26,制造业,化学原料和化学制品制造业,002748,世龙实业
C,C26,制造业,化学原料和化学制品制造业,603077,和邦生物
C,C26,制造业,化学原料和化学制品制造业,603822,嘉澳环保
C,C26,制造业,化学原料和化学制品制造业,603968,醋化股份
C,C26,制造业,化学原料和化学制品制造业,002805,丰元股份
C,C26,制造业,化学原料和化学制品制造业,603928,兴业股份
C,C26,制造业,化学原料和化学制品制造业,002749,国光股份
C,C26,制造业,化学原料和化学制品制造业,300487,蓝晓科技
C,C26,制造业,化学原料和化学制品制造业,300446,乐凯新材
C,C26,制造业,化学原料和化学制品制造业,300459,金科文化
C,C26,制造业,化学原料和化学制品制造业,300429,强力新材
C,C26,制造业,化学原料和化学制品制造业,300437,清水源
C,C26,制造业,化学原料和化学制品制造业,603599,广信股份
C,C26,制造业,化学原料和化学制品制造业,603067,振华股份
C,C26,制造业,化学原料和化学制品制造业,300481,濮阳惠成
C,C26,制造业,化学原料和化学制品制造业,603227,雪峰科技
C,C26,制造业,化学原料和化学制品制造业,300505,川金诺
C,C26,制造业,化学原料和化学制品制造业,002802,洪汇新材
C,C26,制造业,化学原料和化学制品制造业,002810,山东赫达
C,C26,制造业,化学原料和化学制品制造业,300665,飞鹿股份
C,C26,制造业,化学原料和化学制品制造业,002809,红墙股份
C,C26,制造业,化学原料和化学制品制造业,603977,国泰集团
C,C26,制造业,化学原料和化学制品制造业,300522,世名科技
C,C26,制造业,化学原料和化学制品制造业,603639,海利尔
C,C26,制造业,化学原料和化学制品制造业,300530,达志科技
C,C26,制造业,化学原料和化学制品制造业,300596,利安隆
C,C26,制造业,化学原料和化学制品制造业,300535,达威股份
C,C26,制造业,化学原料和化学制品制造业,300537,广信材料
C,C26,制造业,化学原料和化学制品制造业,603983,丸美股份
C,C26,制造业,化学原料和化学制品制造业,603188,亚邦股份
C,C26,制造业,化学原料和化学制品制造业,603585,苏利股份
C,C26,制造业,化学原料和化学制品制造业,603086,先达股份
C,C26,制造业,化学原料和化学制品制造业,603823,百合花
C,C26,制造业,化学原料和化学制品制造业,603360,百傲化学
C,C26,制造业,化学原料和化学制品制造业,300576,容大感光
C,C26,制造业,化学原料和化学制品制造业,300684,中石科技
C,C26,制造业,化学原料和化学制品制造业,300568,星源材质
C,C26,制造业,化学原料和化学制品制造业,603217,元利科技
C,C26,制造业,化学原料和化学制品制造业,603330,上海天洋
C,C26,制造业,化学原料和化学制品制造业,603378,亚士创能
C,C26,制造业,化学原料和化学制品制造业,603630,拉芳家化
C,C26,制造业,化学原料和化学制品制造业,603078,江化微
C,C26,制造业,化学原料和化学制品制造业,603906,龙蟠科技
C,C26,制造业,化学原料和化学制品制造业,603041,美思德
C,C26,制造业,化学原料和化学制品制造业,603879,永悦科技
C,C26,制造业,化学原料和化学制品制造业,300610,晨化股份
C,C26,制造业,化学原料和化学制品制造业,300637,扬帆新材
C,C26,制造业,化学原料和化学制品制造业,603938,三孚股份
C,C26,制造业,化学原料和化学制品制造业,603110,东方材料
C,C26,制造业,化学原料和化学制品制造业,603916,苏博特
C,C26,制造业,化学原料和化学制品制造业,603683,晶华新材
C,C26,制造业,化学原料和化学制品制造业,002909,集泰股份
C,C26,制造业,化学原料和化学制品制造业,300641,正丹股份
C,C26,制造业,化学原料和化学制品制造业,603260,合盛硅业
C,C26,制造业,化学原料和化学制品制造业,002827,高争民爆
C,C26,制造业,化学原料和化学制品制造业,300655,晶瑞股份
C,C26,制造业,化学原料和化学制品制造业,603737,三棵树
C,C26,制造业,化学原料和化学制品制造业,002895,川恒股份
C,C26,制造业,化学原料和化学制品制造业,603605,珀莱雅
C,C26,制造业,化学原料和化学制品制造业,603181,皇马科技
C,C26,制造业,化学原料和化学制品制造业,002919,名臣健康
C,C26,制造业,化学原料和化学制品制造业,300758,七彩化学
C,C26,制造业,化学原料和化学制品制造业,300769,德方纳米
C,C26,制造业,化学原料和化学制品制造业,002915,中欣氟材
C,C26,制造业,化学原料和化学制品制造业,300727,润禾材料
C,C26,制造业,化学原料和化学制品制造业,002917,金奥博
C,C26,制造业,化学原料和化学制品制造业,300740,御家汇
C,C26,制造业,化学原料和化学制品制造业,603810,ST丰山
C,C26,制造业,化学原料和化学制品制造业,603192,汇得科技
C,C26,制造业,化学原料和化学制品制造业,603790,雅运股份
C,C26,制造业,化学原料和化学制品制造业,603650,彤程新材
C,C26,制造业,化学原料和化学制品制造业,603379,三美股份
C,C26,制造业,化学原料和化学制品制造业,603980,吉华集团
C,C26,制造业,化学原料和化学制品制造业,300741,华宝股份
C,C26,制造业,化学原料和化学制品制造业,603722,阿科力
C,C26,制造业,化学原料和化学制品制造业,300721,怡达股份
C,C26,制造业,化学原料和化学制品制造业,603681,永冠新材
C,C26,制造业,化学原料和化学制品制造业,300575,中旗股份
C,C26,制造业,化学原料和化学制品制造业,002942,新农股份
C,C26,制造业,化学原料和化学制品制造业,300725,药石科技
C,C26,制造业,化学原料和化学制品制造业,603867,新化股份
C,C26,制造业,化学原料和化学制品制造业,600075,新疆天业
C,C26,制造业,化学原料和化学制品制造业,600078,澄星股份
C,C26,制造业,化学原料和化学制品制造业,600091,ST明科
C,C26,制造业,化学原料和化学制品制造业,600096,云天化
C,C26,制造业,化学原料和化学制品制造业,600135,乐凯胶片
C,C26,制造业,化学原料和化学制品制造业,600141,兴发集团
C,C26,制造业,化学原料和化学制品制造业,600160,巨化股份
C,C26,制造业,化学原料和化学制品制造业,600165,新日恒力
C,C26,制造业,化学原料和化学制品制造业,600226,瀚叶股份
C,C26,制造业,化学原料和化学制品制造业,600228,ST昌九
C,C26,制造业,化学原料和化学制品制造业,600230,沧州大化
C,C26,制造业,化学原料和化学制品制造业,600249,两面针
C,C26,制造业,化学原料和化学制品制造业,600273,嘉化能源
C,C26,制造业,化学原料和化学制品制造业,600277,亿利洁能
C,C26,制造业,化学原料和化学制品制造业,600301,ST南化
C,C26,制造业,化学原料和化学制品制造业,600309,万华化学
C,C26,制造业,化学原料和化学制品制造业,600315,上海家化
C,C26,制造业,化学原料和化学制品制造业,600319,亚星化学
C,C26,制造业,化学原料和化学制品制造业,600328,兰太实业
C,C26,制造业,化学原料和化学制品制造业,600352,浙江龙盛
C,C26,制造业,化学原料和化学制品制造业,600367,红星发展
C,C26,制造业,化学原料和化学制品制造业,600378,昊华科技
C,C26,制造业,化学原料和化学制品制造业,600389,江山股份
C,C26,制造业,化学原料和化学制品制造业,600409,三友化工
C,C26,制造业,化学原料和化学制品制造业,600423,*ST柳化
C,C26,制造业,化学原料和化学制品制造业,600426,华鲁恒升
C,C26,制造业,化学原料和化学制品制造业,600470,六国化工
C,C26,制造业,化学原料和化学制品制造业,600486,扬农化工
C,C26,制造业,化学原料和化学制品制造业,600500,中化国际
C,C26,制造业,化学原料和化学制品制造业,600589,广东榕泰
C,C26,制造业,化学原料和化学制品制造业,600596,新安股份
C,C26,制造业,化学原料和化学制品制造业,600618,氯碱化工
C,C26,制造业,化学原料和化学制品制造业,900908,氯碱Ｂ股
C,C26,制造业,化学原料和化学制品制造业,600623,华谊集团
C,C26,制造业,化学原料和化学制品制造业,900909,华谊B股
C,C26,制造业,化学原料和化学制品制造业,600636,三爱富
C,C26,制造业,化学原料和化学制品制造业,600691,阳煤化工
C,C26,制造业,化学原料和化学制品制造业,600722,金牛化工
C,C26,制造业,化学原料和化学制品制造业,600727,鲁北化工
C,C26,制造业,化学原料和化学制品制造业,600731,湖南海利
C,C26,制造业,化学原料和化学制品制造业,600746,江苏索普
C,C26,制造业,化学原料和化学制品制造业,600796,钱江生化
C,C26,制造业,化学原料和化学制品制造业,600803,新奥股份
C,C26,制造业,化学原料和化学制品制造业,600844,丹化科技
C,C26,制造业,化学原料和化学制品制造业,900921,丹科B股
C,C26,制造业,化学原料和化学制品制造业,900951,ST大化B
C,C26,制造业,化学原料和化学制品制造业,000155,川能动力
C,C26,制造业,化学原料和化学制品制造业,000408,藏格控股
C,C26,制造业,化学原料和化学制品制造业,000422,ST宜化
C,C26,制造业,化学原料和化学制品制造业,000510,新金路
C,C26,制造业,化学原料和化学制品制造业,000523,广州浪奇
C,C26,制造业,化学原料和化学制品制造业,000525,红 太 阳
C,C26,制造业,化学原料和化学制品制造业,000545,金浦钛业
C,C26,制造业,化学原料和化学制品制造业,000553,安道麦A
C,C26,制造业,化学原料和化学制品制造业,200553,安道麦B
C,C26,制造业,化学原料和化学制品制造业,000565,渝三峡Ａ
C,C26,制造业,化学原料和化学制品制造业,000635,英 力 特
C,C26,制造业,化学原料和化学制品制造业,000683,远兴能源
C,C26,制造业,化学原料和化学制品制造业,000707,ST双环
C,C26,制造业,化学原料和化学制品制造业,000731,四川美丰
C,C26,制造业,化学原料和化学制品制造业,000737,ST南风
C,C26,制造业,化学原料和化学制品制造业,000792,*ST盐湖
C,C26,制造业,化学原料和化学制品制造业,000818,航锦科技
C,C26,制造业,化学原料和化学制品制造业,000822,山东海化
C,C26,制造业,化学原料和化学制品制造业,000830,鲁西化工
C,C26,制造业,化学原料和化学制品制造业,000881,中广核技
C,C26,制造业,化学原料和化学制品制造业,000902,新洋丰
C,C26,制造业,化学原料和化学制品制造业,000912,泸天化
C,C26,制造业,化学原料和化学制品制造业,000920,南方汇通
C,C26,制造业,化学原料和化学制品制造业,000930,中粮生化
C,C26,制造业,化学原料和化学制品制造业,000953,*ST河化
C,C26,制造业,化学原料和化学制品制造业,000985,大庆华科
